date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2017-05-01,145.1,147.2,144.96,146.58,33602941,34.2966,2.04,81381404.6
2017-05-02,147.54,148.09,146.84,147.51,45352191,34.5142,0.63,86454700.6
2017-05-03,145.59,147.49,144.27,147.06,45697031,34.4089,-0.31,91615836.8
2017-05-04,146.52,147.14,145.81,146.53,23371869,34.2849,-0.36,90746640.6
2017-05-05,146.76,148.98,146.76,148.96,27327730,34.8535,1.66,91982380.8
2017-05-08,149.03,153.7,149.03,153.01,48752406,35.8011,2.72,98398422.2
2017-05-09,153.87,154.88,153.45,153.99,39130359,36.0304,0.64,102437814.0
2017-05-10,153.63,153.94,152.11,153.26,25805689,35.8596,-0.47,101523075.6
2017-05-11,152.45,154.07,152.31,153.95,27255061,36.1697,0.86,102904087.8
2017-05-12,154.7,156.42,154.67,156.1,32527020,36.6748,1.4,105844915.6
2017-05-15,156.01,156.65,155.05,155.7,26009721,36.5809,-0.26,107730441.8
2017-05-16,155.94,156.06,154.72,155.47,20048480,36.5268,-0.15,108800629.8
2017-05-17,153.6,154.57,149.71,150.25,50767680,35.3004,-3.36,115488489.6
2017-05-18,151.27,153.34,151.13,152.54,33568219,35.8384,1.52,117538221.2
2017-05-19,153.38,153.98,152.63,153.06,26960789,35.9606,0.34,119466193.0
2017-05-22,154.0,154.58,152.91,153.99,22966439,36.1791,0.61,120632614.8
2017-05-23,154.9,154.9,153.31,153.8,19918869,36.1345,-0.12,120842088.6
2017-05-24,153.84,154.17,152.67,153.34,19219150,36.0264,-0.3,120677670.6
2017-05-25,153.73,154.35,153.03,153.87,19235600,36.1509,0.35,121675520.6
2017-05-26,154.0,154.24,153.31,153.61,21927641,36.0898,-0.17,121888977.0
2017-05-30,153.42,154.43,153.33,153.67,20126850,36.1039,0.04,119193758.8
2017-05-31,153.97,154.17,152.38,152.76,24451160,35.8901,-0.59,115013552.6
2017-06-01,153.17,153.33,152.22,153.18,16404090,35.9888,0.28,109154964.4
2017-06-02,153.58,155.45,152.89,155.45,27770721,36.5221,1.48,110034734.8
2017-06-05,154.34,154.45,153.46,153.93,25331660,36.165,-0.98,109635520.8
2017-06-06,153.9,155.81,153.78,154.45,26624930,36.2872,0.34,105210025.6
2017-06-07,155.02,155.98,154.48,155.37,21069650,36.5033,0.6,101597883.8
2017-06-08,155.25,155.54,154.4,154.99,21250801,36.414,-0.24,100686906.2
2017-06-09,155.19,155.19,146.02,148.98,64882660,35.002,-3.88,108212426.0
2017-06-12,145.74,146.09,142.51,145.42,72307328,34.1656,-2.39,116168487.6
2017-06-13,147.16,147.45,145.15,146.59,34165449,34.4405,0.8,117799633.2
2017-06-14,147.5,147.5,143.84,145.16,31531230,34.1045,-0.98,120096183.2
2017-06-15,143.32,144.4798,142.21,144.29,32165369,33.9001,-0.6,116375721.0
2017-06-16,143.78,144.5,142.2,142.27,50361090,33.4255,-1.4,119734295.2
